d_TklW,d_DribContest,d_SuccPress%,d_Int,d_Clr,d_Dis,d_TacklesDef3rd,d_Gls,d_Ast,d_KP,d_xG,d_xA,d_SoT,m_Cmp,m_PassAtt,m_Cmp%,m_Ast,m_xA,m_KP,m_DribShot,m_GCA,m_TklW,m_SuccPress%,m_Gls,m_xG,m_TacklesMid3rd,m_SoT,a_xG,a_SoT,a_Gls,a_CPA,a_Succ%,a_TacklesAtt3rd,a_GCA,a_Ast,a_xA,a_KP,a_Cmp,a_Int,a_Clr,g_GA,g_Saves,g_CS,g_PSxG,g_Cmp%,away_d_TklW,away_d_DribContest,away_d_SuccPress%,away_d_Int,away_d_Clr,away_d_Dis,away_d_TacklesDef3rd,away_d_Gls,away_d_Ast,away_d_KP,away_d_xG,away_d_xA,away_d_SoT,away_m_Cmp,away_m_PassAtt,away_m_Cmp%,away_m_Ast,away_m_xA,away_m_KP,away_m_DribShot,away_m_GCA,away_m_TklW,away_m_SuccPress%,away_m_Gls,away_m_xG,away_m_TacklesMid3rd,away_m_SoT,away_a_xG,away_a_SoT,away_a_Gls,away_a_CPA,away_a_Succ%,away_a_TacklesAtt3rd,away_a_GCA,away_a_Ast,away_a_xA,away_a_KP,away_a_Cmp,away_a_Int,away_a_Clr,away_g_GA,away_g_Saves,away_g_CS,away_g_PSxG,away_g_Cmp%,Home_goals_scored,Away_goals_scored,Home_team,Away_team,Date
0.6,0.6,34.78,0.8,3.0,0.6,1.0,0.2,0.2,0.4,0.04,0.02,0.4,28.666666666666668,37.666666666666664,74.43333333333334,0.0,0.0,1.0,0.0,0.3333333333333333,1.6666666666666667,26.866666666666664,0.0,0.03333333333333333,1.3333333333333333,0.3333333333333333,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.5,10.5,0.5,0.5,1.0,4.0,0.0,1.7,31.3,0.5,0.5,37.400000000000006,1.5,1.25,1.0,0.75,0.0,0.0,0.75,0.025,0.025,0.25,44.0,54.0,81.23333333333333,0.0,0.16666666666666666,1.6666666666666667,0.0,0.0,1.0,29.099999999999998,0.0,0.03333333333333333,2.0,0.0,0.3,1.3333333333333333,0.3333333333333333,1.0,38.9,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,2.0,26.333333333333332,0.6666666666666666,0.3333333333333333,2.0,2.0,0.0,0.9,50.0,2,1,Brentford,Aston Villa,2022-01-02 14:00:00Z
1.6,2.2,42.86,2.2,2.0,0.4,1.0,0.0,0.2,0.8,0.0,0.06000000000000001,0.0,25.5,34.5,74.05000000000001,0.5,0.0,0.5,0.0,0.5,2.0,39.5,0.0,0.0,1.0,0.5,0.5000000000000001,1.6666666666666667,0.6666666666666666,1.0,68.89999999999999,0.6666666666666666,0.3333333333333333,0.0,0.06666666666666667,1.3333333333333333,15.0,1.0,0.6666666666666666,3.0,2.0,0.0,2.6,35.0,0.5,3.0,19.8,2.0,4.5,0.5,0.75,0.25,0.0,0.0,0.15,0.0,0.5,34.0,43.75,77.5,0.5,0.19999999999999998,1.0,0.25,0.75,1.25,28.3,0.5,0.17500000000000002,1.0,0.75,0.05,0.0,0.0,0.5,92.85,0.0,1.0,0.5,0.30000000000000004,2.0,20.5,0.5,0.0,2.0,4.0,0.0,1.7,26.9,2,3,Everton,Brighton,2022-01-02 14:00:00Z
1.2,1.8,48.56,1.6,4.2,0.6,1.4,0.2,0.0,0.4,0.04,0.04,0.6,29.5,41.5,70.95,0.5,0.1,3.5,0.0,1.0,2.0,43.25,0.0,0.0,2.0,0.0,0.3,1.0,0.3333333333333333,1.0,72.63333333333334,1.0,0.6666666666666666,0.0,0.06666666666666667,2.0,18.333333333333332,1.0,0.3333333333333333,1.0,1.0,0.0,0.9,38.5,1.5,3.0,29.849999999999998,3.25,3.75,1.0,1.5,0.0,0.0,0.5,0.0,0.125,0.0,18.25,26.0,69.075,0.0,0.05,0.5,0.0,0.0,0.0,33.1,0.0,0.0,0.75,0.0,0.25,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,8.5,0.5,0.0,3.0,4.0,0.0,2.2,39.0,3,1,Leeds United,Burnley,2022-01-02 14:00:00Z
1.4,1.8,50.28,3.0,5.8,0.0,1.0,0.0,0.0,0.6,0.08,0.1,0.4,43.0,53.75,77.8,0.25,0.125,1.25,0.25,0.25,1.0,30.775000000000002,0.5,0.2,1.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,3.0,0.0,1.2,30.0,0.25,1.5,35.375,3.0,4.75,1.0,0.25,0.0,0.25,0.5,0.025,0.07500000000000001,0.0,29.666666666666668,39.333333333333336,73.03333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,2.3333333333333335,39.43333333333333,0.0,0.0,1.6666666666666667,0.0,0.39999999999999997,1.6666666666666667,0.6666666666666666,1.3333333333333333,24.433333333333334,0.0,0.3333333333333333,0.0,0.10000000000000002,1.0,20.666666666666668,1.0,0.6666666666666666,2.0,4.0,0.0,2.2,33.3,2,2,Chelsea,Liverpool,2022-01-02 16:30:00Z
1.25,2.5,22.325,2.25,3.25,0.0,1.25,0.0,0.0,0.75,0.0,0.025,0.0,38.75,46.75,80.85,0.0,0.1,0.75,0.25,0.0,0.75,18.8,0.0,0.05,0.5,0.0,0.1,0.5,0.0,0.5,50.0,0.5,0.0,0.0,0.05,0.5,27.0,0.0,1.0,1.0,5.0,0.0,1.2,56.3,1.0,1.0,48.660000000000004,1.0,2.8,0.2,0.8,0.0,0.0,0.2,0.06000000000000001,0.0,0.2,54.5,66.5,82.0,0.0,0.05,1.0,0.0,0.0,1.5,26.35,0.5,0.05,0.0,1.0,0.06666666666666667,1.0,0.0,1.6666666666666667,49.86666666666667,0.3333333333333333,0.0,0.0,0.13333333333333333,3.3333333333333335,22.0,0.3333333333333333,0.3333333333333333,0.0,2.0,1.0,0.4,50.0,0,1,Manchester Utd,Wolves,2022-01-03 17:30:00Z
1.5,2.25,39.125,1.0,2.5,1.25,1.25,0.0,0.0,1.0,0.05,0.05,0.5,57.0,69.75,80.05,0.0,0.07500000000000001,1.5,0.0,0.25,1.0,40.1,0.25,0.175,0.75,0.5,0.2,0.5,0.0,0.0,50.0,0.0,0.0,0.0,0.1,0.5,12.5,0.0,0.5,2.0,1.0,0.0,1.1,22.2,0.75,2.0,29.6,1.5,5.0,0.0,2.0,0.0,0.25,0.5,0.025,0.025,0.0,21.333333333333332,27.333333333333332,78.2,0.3333333333333333,0.10000000000000002,0.6666666666666666,0.0,0.3333333333333333,1.0,22.566666666666666,0.3333333333333333,0.13333333333333333,2.0,0.3333333333333333,0.03333333333333333,0.6666666666666666,0.3333333333333333,0.0,50.0,0.0,0.3333333333333333,0.0,0.03333333333333333,0.6666666666666666,13.333333333333334,1.3333333333333333,0.6666666666666666,1.0,4.0,0.0,2.6,85.7,1,2,Southampton,Newcastle Utd,2022-03-10 19:30:00Z
0.5,0.75,38.075,1.5,2.25,0.25,0.75,0.0,0.0,0.75,0.07500000000000001,0.1,0.25,34.25,44.25,77.975,0.0,0.15,1.5,0.0,0.0,3.0,54.4,0.0,0.275,1.75,0.25,0.3,0.5,0.0,1.0,83.35,0.0,0.0,0.0,0.0,0.5,17.5,0.5,0.5,1.0,0.0,0.0,0.8,12.5,0.25,1.25,20.375,1.5,9.5,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,21.333333333333332,28.333333333333332,75.53333333333333,0.3333333333333333,0.09999999999999999,0.6666666666666666,0.0,0.3333333333333333,1.0,28.8,0.3333333333333333,0.09999999999999999,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,43.333333333333336,0.3333333333333333,0.0,0.0,0.0,0.0,17.333333333333332,1.0,0.0,1.0,3.0,0.0,2.0,33.3,1,1,Brighton,Crystal Palace,2022-01-14 20:00:00Z
0.25,0.25,23.95,1.25,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,46.0,54.333333333333336,82.0,0.0,0.03333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,35.666666666666664,0.3333333333333333,0.03333333333333333,1.3333333333333333,1.0,0.13333333333333333,0.6666666666666666,0.0,2.3333333333333335,71.66666666666667,0.6666666666666666,0.0,0.0,0.10000000000000002,1.6666666666666667,25.666666666666668,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.2,66.7,1.8,1.8,28.26,3.2,3.2,0.8,1.6,0.0,0.0,0.2,0.0,0.02,0.0,48.5,54.0,89.5,0.0,0.15,0.5,0.5,0.0,5.0,32.35,0.0,0.0,3.0,0.0,0.13333333333333333,0.3333333333333333,0.0,1.0,33.333333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,11.333333333333334,0.3333333333333333,0.0,1.0,5.0,0.0,1.1,0.0,1,0,Manchester City,Chelsea,2022-01-15 12:30:00Z
2.0,3.25,30.15,0.75,4.0,0.25,1.75,0.0,0.0,0.75,0.0,0.1,0.0,34.333333333333336,43.0,79.73333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,2.3333333333333335,31.53333333333333,0.0,0.26666666666666666,2.0,0.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,16.666666666666668,0.0,0.0,0.0,0.16666666666666666,1.3333333333333333,18.333333333333332,0.3333333333333333,0.0,1.0,4.0,0.0,1.0,72.7,2.0,2.75,19.175,3.25,3.25,0.0,3.0,0.0,0.0,0.75,0.025,0.025,0.25,28.666666666666668,36.666666666666664,77.5,0.0,0.06666666666666667,1.0,0.0,0.0,1.3333333333333333,41.73333333333333,0.0,0.16666666666666666,1.3333333333333333,0.0,0.2333333333333333,1.3333333333333333,0.3333333333333333,1.0,37.86666666666667,0.3333333333333333,0.0,0.0,0.2333333333333333,2.0,18.666666666666668,0.0,0.3333333333333333,1.0,0.0,0.0,0.4,40.0,1,1,Newcastle Utd,Watford,2022-01-15 15:00:00Z
1.25,0.75,31.925,1.0,5.0,0.0,1.5,0.0,0.25,0.25,0.0,0.05,0.0,19.75,29.75,66.175,0.0,0.025,1.0,0.0,0.0,1.25,29.474999999999998,0.0,0.07500000000000001,1.0,0.5,0.2,0.5,0.5,0.5,50.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5,0.5,1.0,4.0,0.0,0.6,23.5,1.0,2.0,27.099999999999998,2.0,3.75,0.5,1.75,0.0,0.0,0.75,0.0,0.05,0.25,33.25,44.5,74.775,0.0,0.05,0.75,0.25,0.0,0.5,27.574999999999996,0.0,0.05,0.5,0.25,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,1.2,58.3,2,1,Norwich City,Everton,2022-01-15 15:00:00Z
1.4,0.8,40.580000000000005,1.6,4.8,0.0,1.6,0.2,0.2,0.4,0.12,0.08,0.2,23.5,31.25,75.725,0.0,0.1,0.75,0.0,0.25,1.25,29.7,0.0,0.025,0.75,0.25,0.8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,3.0,1.0,9.0,0.0,1.1,33.3,0.8,1.4,33.839999999999996,3.2,0.6,1.6,0.4,0.0,0.0,0.6,0.13999999999999999,0.06000000000000001,0.8,36.75,47.0,76.7,0.0,0.125,1.5,0.0,0.25,0.5,48.925,0.25,0.025,0.5,0.75,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,2.5,28.6,3,1,Wolves,Southampton,2022-01-15 15:00:00Z
0.75,1.5,20.999999999999996,2.0,2.75,0.75,0.75,0.0,0.0,1.25,0.025,0.1,0.25,41.0,48.0,85.06666666666668,0.3333333333333333,0.3,1.0,0.0,0.3333333333333333,2.0,42.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.2333333333333333,1.0,0.0,0.6666666666666666,44.43333333333334,0.0,0.3333333333333333,0.0,0.06666666666666667,1.3333333333333333,24.666666666666668,0.6666666666666666,1.0,2.0,4.0,0.0,1.3,20.0,1.5,1.25,41.75,2.5,3.75,0.25,1.5,0.0,0.25,0.75,0.0,0.025,0.25,37.0,45.0,82.63333333333333,0.3333333333333333,0.13333333333333333,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,18.666666666666668,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.26666666666666666,1.0,0.0,1.6666666666666667,46.666666666666664,0.0,0.0,0.0,0.03333333333333333,0.3333333333333333,21.666666666666668,0.3333333333333333,0.3333333333333333,2.0,7.0,0.0,2.9,26.7,2,2,Aston Villa,Manchester Utd,2022-01-15 17:30:00Z
1.0,1.25,53.2,1.5,2.0,0.25,0.75,0.0,0.5,1.75,0.15,0.175,0.75,63.666666666666664,76.33333333333333,83.9,0.0,0.03333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,32.26666666666667,0.3333333333333333,0.03333333333333333,0.6666666666666666,1.3333333333333333,0.4000000000000001,1.3333333333333333,0.3333333333333333,0.6666666666666666,44.43333333333334,0.0,0.3333333333333333,0.3333333333333333,0.43333333333333335,2.0,30.666666666666668,0.3333333333333333,0.0,0.0,1.0,1.0,0.1,25.0,0.6,1.8,34.0,2.2,3.8,0.0,0.8,0.0,0.0,0.4,0.0,0.02,0.0,20.0,29.0,65.5,0.0,0.09999999999999999,0.3333333333333333,0.0,0.0,1.6666666666666667,31.96666666666667,0.0,0.0,1.3333333333333333,0.0,0.25,0.5,0.0,0.5,37.5,0.5,0.0,0.0,0.0,0.0,15.0,2.0,2.5,3.0,10.0,0.0,3.9,25.7,3,0,Liverpool,Brentford,2022-01-16 14:00:00Z
0.75,1.5,37.95,2.25,1.5,0.75,1.5,0.0,0.25,1.25,0.125,0.15,0.5,32.666666666666664,40.0,80.0,0.0,0.10000000000000002,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,39.13333333333333,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,25.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,1.0,14.666666666666666,0.6666666666666666,0.3333333333333333,3.0,2.0,0.0,2.4,61.1,3.0,2.0,42.925,3.25,3.75,0.0,3.5,0.0,0.25,0.25,0.07500000000000001,0.0,0.0,22.6,31.4,72.30000000000001,0.4,0.3,2.4,0.4,0.6,0.4,16.8,0.6,0.32,0.4,0.8,0.4,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0,0.0,1.5,21.4,2,3,West Ham,Leeds United,2022-01-16 14:00:00Z
1.5,1.0,49.275000000000006,1.25,4.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.25,23.25,35.25,64.125,0.0,0.2,1.25,0.0,0.0,1.75,26.05,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.5,50.0,0.5,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,4.0,0.0,1.3,40.0,1.4,1.8,41.32,1.4,5.6,0.4,0.6,0.0,0.0,0.6,0.04,0.02,0.2,33.666666666666664,45.333333333333336,74.2,0.0,0.13333333333333333,1.6666666666666667,0.0,0.3333333333333333,1.0,36.666666666666664,0.0,0.10000000000000002,1.3333333333333333,0.0,0.30000000000000004,1.5,0.0,2.5,12.5,0.0,0.5,0.5,0.15,1.0,20.0,0.0,0.0,0.0,2.0,1.0,0.9,33.3,0,2,Burnley,Leicester City,2022-03-01 19:45:00Z
2.0,1.0,35.55,3.25,1.5,0.5,1.0,0.0,0.0,0.5,0.0,0.025,0.25,43.333333333333336,53.0,80.5,0.0,0.06666666666666667,2.0,0.0,0.0,1.3333333333333333,61.96666666666667,0.0,0.13333333333333333,0.6666666666666666,0.0,0.09999999999999999,0.3333333333333333,0.0,1.3333333333333333,68.83333333333333,0.3333333333333333,0.0,0.0,0.10000000000000002,1.0,23.0,0.3333333333333333,0.0,3.0,0.0,0.0,1.3,27.3,1.0,2.75,19.45,2.0,3.0,0.75,0.75,0.0,0.0,0.0,0.05,0.0,0.0,12.75,20.5,62.9,0.25,0.05,0.75,0.0,0.25,1.75,32.650000000000006,0.5,0.125,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,1.0,9.0,0.5,0.0,0.0,3.0,1.0,0.1,38.1,0,3,Watford,Norwich City,2022-01-21 20:00:00Z
0.75,1.5,40.35,2.25,1.25,0.25,1.25,0.0,0.0,0.25,0.07500000000000001,0.0,0.0,13.75,22.5,61.574999999999996,0.0,0.025,0.5,0.0,0.0,2.0,38.8,0.0,0.025,1.25,0.0,0.35,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.05,1.0,10.0,1.5,0.5,1.0,2.0,0.0,0.9,42.1,0.75,0.25,30.925,1.75,4.25,0.5,1.25,0.0,0.25,0.75,0.0,0.1,0.0,32.333333333333336,42.0,77.03333333333333,0.0,0.0,0.0,0.0,0.0,3.0,48.76666666666667,0.0,0.0,2.3333333333333335,0.0,0.2333333333333333,1.0,0.3333333333333333,0.6666666666666666,50.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,14.333333333333334,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.4,31.6,0,1,Everton,Aston Villa,2022-01-22 12:30:00Z
0.8,1.6,13.719999999999999,1.0,1.6,1.0,0.8,0.0,0.0,0.2,0.13999999999999999,0.06,0.0,31.0,37.333333333333336,82.83333333333333,0.0,0.2333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,21.766666666666666,0.0,0.0,0.3333333333333333,0.0,0.3,0.5,0.5,0.5,50.0,1.0,0.5,0.5,0.05,1.0,18.5,2.0,0.0,2.0,0.0,0.0,0.5,42.9,0.8,0.8,43.779999999999994,1.4,4.2,0.4,2.0,0.0,0.2,0.2,0.0,0.02,0.0,48.0,63.0,77.16666666666667,0.3333333333333333,0.03333333333333333,1.0,0.0,0.6666666666666666,3.3333333333333335,41.266666666666666,0.6666666666666666,0.06666666666666667,2.3333333333333335,0.6666666666666666,0.05,0.0,0.0,0.0,66.65,0.0,0.0,0.0,0.0,0.5,22.5,0.5,1.0,1.0,0.0,0.0,0.5,18.8,1,2,Brentford,Wolves,2022-01-22 15:00:00Z
1.75,2.75,36.425,1.25,3.75,0.0,2.25,0.0,0.0,0.25,0.0,0.0,0.0,27.666666666666668,37.666666666666664,74.06666666666668,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,23.466666666666665,0.0,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.6666666666666666,0.0,2.3333333333333335,30.0,0.6666666666666666,0.0,0.0,0.13333333333333333,1.3333333333333333,14.666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,1.3,50.0,1.0,2.75,23.3,3.5,6.0,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,21.333333333333332,78.39999999999999,0.0,0.06666666666666667,1.0,0.0,0.0,1.0,40.1,0.3333333333333333,0.26666666666666666,0.0,1.0,0.10000000000000002,0.0,0.0,1.3333333333333333,36.1,0.0,0.0,0.0,0.2333333333333333,2.0,17.666666666666668,0.0,0.6666666666666666,0.0,4.0,1.0,1.2,53.8,0,1,Leeds United,Newcastle Utd,2022-01-22 15:00:00Z
2.0,2.25,23.925,2.5,1.75,0.25,2.0,0.0,0.0,0.75,0.05,0.05,0.0,49.0,58.333333333333336,83.93333333333334,0.0,0.16666666666666666,2.6666666666666665,0.3333333333333333,0.0,2.3333333333333335,35.266666666666666,0.0,0.06666666666666667,1.3333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.0,2.0,43.333333333333336,0.3333333333333333,0.0,0.0,0.03333333333333333,1.0,26.333333333333332,0.3333333333333333,1.3333333333333333,0.0,1.0,1.0,0.0,16.7,0.5,1.25,20.175,2.5,1.5,0.5,0.5,0.0,0.0,0.25,0.0,0.025,0.0,43.0,51.666666666666664,81.36666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,29.400000000000002,0.0,0.06666666666666667,0.3333333333333333,0.0,0.03333333333333333,0.3333333333333333,0.0,0.0,33.333333333333336,0.3333333333333333,0.0,0.0,0.06666666666666667,0.3333333333333333,18.666666666666668,2.0,0.3333333333333333,1.0,2.0,0.0,1.2,28.6,1,0,Manchester Utd,West Ham,2022-01-22 15:00:00Z
2.0,2.25,28.475,1.25,5.75,0.5,2.25,0.25,0.0,0.0,0.1,0.0,0.5,14.75,20.75,68.025,0.25,0.1,1.0,0.0,0.25,1.75,18.95,0.0,0.0,0.25,0.0,0.35,0.0,0.0,1.0,66.65,0.0,0.0,0.0,0.0,0.0,14.0,0.5,1.5,1.0,4.0,0.0,1.4,42.9,2.5,1.5,49.025,1.25,0.75,0.0,0.5,0.25,0.0,1.0,0.07500000000000001,0.07500000000000001,0.25,73.33333333333333,86.0,84.26666666666667,0.3333333333333333,0.13333333333333333,2.6666666666666665,0.0,0.3333333333333333,0.6666666666666666,33.93333333333334,0.0,0.10000000000000002,1.3333333333333333,0.6666666666666666,0.26666666666666666,0.6666666666666666,0.0,1.6666666666666667,66.66666666666667,0.0,0.0,0.0,0.2333333333333333,1.0,39.666666666666664,0.3333333333333333,0.0,1.0,2.0,0.0,1.1,40.0,1,1,Southampton,Manchester City,2022-01-22 17:30:00Z
0.0,1.0,12.5,1.0,3.75,0.75,0.0,0.0,0.0,0.5,0.05,0.025,0.25,41.4,49.6,82.66,0.0,0.16,2.0,0.4,0.0,0.8,36.760000000000005,0.0,0.15999999999999998,0.6,0.8,0.3,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.2,3.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,18.2,0.75,3.0,13.325,3.25,5.25,0.0,1.5,0.0,0.0,0.25,0.025,0.025,0.0,16.5,23.25,70.85,0.0,0.05,1.0,0.25,0.0,0.5,10.075,0.0,0.025,0.75,0.25,0.05,0.0,0.0,0.0,75.0,0.5,0.0,0.0,0.0,1.0,11.0,0.0,1.5,0.0,5.0,1.0,0.8,33.3,0,0,Arsenal,Burnley,2022-01-23 14:00:00Z
1.75,1.5,35.825,2.75,5.25,0.25,1.0,0.0,0.0,0.25,0.0,0.05,0.0,24.666666666666668,32.666666666666664,75.93333333333334,0.0,0.09999999999999999,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,31.100000000000005,0.0,0.16666666666666666,1.6666666666666667,0.0,0.5666666666666668,1.6666666666666667,0.3333333333333333,1.6666666666666667,33.333333333333336,0.0,0.3333333333333333,0.3333333333333333,0.4666666666666666,1.0,16.333333333333332,0.6666666666666666,1.0,3.0,4.0,0.0,2.8,87.5,0.25,0.25,37.975,1.75,1.5,0.5,0.0,0.25,0.5,1.0,0.05,0.125,0.5,46.333333333333336,54.333333333333336,85.73333333333333,0.0,0.03333333333333333,1.0,0.0,0.0,0.3333333333333333,40.166666666666664,0.3333333333333333,0.39999999999999997,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,72.23333333333333,1.3333333333333333,0.6666666666666666,0.0,0.10000000000000002,0.6666666666666666,23.666666666666668,0.3333333333333333,0.3333333333333333,1.0,4.0,0.0,3.0,18.8,1,3,Crystal Palace,Liverpool,2022-01-23 14:00:00Z
1.75,2.25,27.974999999999998,3.5,4.0,0.5,1.25,0.0,0.0,0.5,0.0,0.05,0.0,40.333333333333336,52.333333333333336,76.56666666666666,0.0,0.03333333333333333,1.0,0.3333333333333333,0.0,1.6666666666666667,22.8,0.0,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.6333333333333334,1.0,0.3333333333333333,0.0,50.0,1.0,0.3333333333333333,0.0,0.16666666666666666,1.0,16.333333333333332,1.3333333333333333,0.6666666666666666,1.0,3.0,0.0,1.5,52.9,1.25,1.25,35.55,3.25,1.5,1.25,0.0,0.0,0.0,0.25,0.025,0.0,0.0,39.5,48.75,80.975,0.0,0.025,0.25,0.0,0.0,2.0,35.9,0.0,0.05,1.25,0.0,0.15000000000000002,1.0,0.0,3.0,37.5,0.0,1.0,0.5,0.15000000000000002,2.5,28.5,0.0,0.0,1.0,4.0,0.0,0.9,46.7,1,1,Leicester City,Brighton,2022-01-23 14:00:00Z
0.5,0.5,40.6,1.75,1.0,0.25,0.0,0.25,0.0,0.5,0.025,0.025,0.25,41.333333333333336,48.333333333333336,85.3,0.3333333333333333,0.13333333333333333,2.3333333333333335,0.0,0.3333333333333333,1.3333333333333333,33.733333333333334,0.0,0.06666666666666667,1.6666666666666667,0.3333333333333333,0.20000000000000004,1.6666666666666667,0.3333333333333333,2.0,46.666666666666664,0.0,0.6666666666666666,0.3333333333333333,0.10000000000000002,1.3333333333333333,31.333333333333332,0.6666666666666666,0.6666666666666666,0.0,3.0,1.0,1.0,42.9,0.5,1.25,18.3,2.0,2.5,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,20.75,28.0,69.425,0.0,0.025,0.5,0.25,0.0,0.75,9.575,0.0,0.025,1.25,0.25,0.15000000000000002,1.0,0.0,0.5,100.0,0.5,0.0,0.0,0.05,1.0,12.0,0.5,2.0,2.0,5.0,0.0,1.7,69.2,2,0,Chelsea,Tottenham,2022-01-23 16:30:00Z
1.25,1.25,44.325,3.25,3.5,0.5,1.5,0.25,0.0,0.75,0.025,0.05,0.25,27.8,35.6,76.62,0.2,0.08,1.0,0.0,0.4,0.8,24.22,0.0,0.06000000000000001,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,2.0,1.0,2.0,0.0,0.2,88.9,1.25,1.0,27.55,2.75,5.0,0.0,1.25,0.0,0.0,0.5,0.07500000000000001,0.025,0.25,44.25,52.75,82.44999999999999,0.25,0.025,0.5,0.0,0.5,0.25,18.025,0.25,0.025,0.5,0.25,0.2,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.15000000000000002,2.0,21.0,0.0,0.5,1.0,1.0,0.0,0.9,87.5,1,1,Brighton,Chelsea,2022-01-18 20:00:00Z
0.5,1.75,20.6,1.75,4.5,0.5,0.5,0.0,0.0,0.5,0.025,0.025,0.0,58.0,70.33333333333333,82.83333333333333,0.0,0.03333333333333333,0.6666666666666666,0.0,0.3333333333333333,2.0,35.43333333333333,0.0,0.06666666666666667,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,33.333333333333336,0.0,0.0,0.0,0.09999999999999999,0.6666666666666666,18.333333333333332,1.3333333333333333,0.0,0.0,1.0,1.0,0.5,47.1,0.5,2.25,29.2,3.75,5.25,0.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.25,74.0,0.0,0.025,0.5,0.25,0.0,0.75,26.575,0.0,0.05,0.5,0.25,0.0,0.0,0.0,1.5,30.95,0.0,0.0,0.0,0.05,1.0,17.0,0.5,0.5,1.0,0.0,0.0,0.4,22.7,1,0,West Ham,Watford,2022-02-08 19:45:00Z
